Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",312,"Bougainville Peace Agreement",2001-08-30,"Multiparty signed/agreed",81,123098,Intra,SubComp,FrAg,"Hon. Sir Mekere Morauta, Kt MP Prime Minister; Hon. John L. Momis MP, Governor, Bougainville Interim Provincial Government; Hon. Moi Avei, Minister for Bougainville Affairs; Joseph Kabui, President, Bougainville People's Congress; Hon. M. Ogio, Deputy Prime Minister, MP for North Bougainville; Hon. M. Laimo, MP for South Bougainville; Hon. S. Akoitai, MP for Central Bougainville; Mr. J. Ranam, Chairman, Leitana Council of Edlders; Mr. G. Sinato, Deputy Governor, Bougainville Interim Provincial Government; Mr. T. Anis, Vice-President, Bougainville People's Congress; Mr. J. Tanis, Vice-President, Bougainville People's Congress; Ishmael Toroama, Chief of Defence, Bougainville Revolutionary Army; Hilary Masiria, Chairman, Bougainville Resistance Forces; Mrs. Ruby Mirinka, Representative of Bougainville Women ","Witnesses: Australia, New Zealand, Fiji, Solomon Islands, UNOMB (United Nations Observer Mission to Bougainville)","Page 76, BOUGAINVILLE PEACE AGREEMENT, Part F. OTHER MATTERS, 1. AMNESTY AND PARDON 
331. The parties confirm that grants of amnesty and pardon (as agreed in the Lincoln Agreement) for all persons involved in crisis-related activities or convicted of offences arising out of crisis-related activities should be expedited, and will cooperate to ensure that they are.
Page 77, BOUGAINVILLE PEACE AGREEMENT, Part F. OTHER MATTERS, 2. RESOLVING DISPUTES DURING IMPLEMENTATION
[…]
336. The National Government will also use its best efforts to ensure that the PMG continues to provide such assistance in implementation of the Lincoln Agreement as the parties may, by agreement, request and the contributing states may agree
",PNG,,910,,369,1080,34,854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,3,0,1,1,0,3,1,1,0,0,0,1,1,3,1,0,1,0,1,0,0,0,0,1,3,0,0,1,1,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,3,3,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,3,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",528,"Resolution on Weapons Disposal",2001-05-09,"Multiparty signed/agreed",4,6789,Intra,Pre,Conf,"Ishmael Toroama, Chief of Defence, Bougainville Revolutionary Army;
Hilary Masiria, Chairman, Bougainville Resistance Forces;
William Dihm, Leader, National Government Delegation;
Kapeutu Puaria, Leader, Bougainville Joint Technical Team;
David Onavui, Member, Bougainville Joint Technical Team;","Witnessed by:
H.E. Ambassador Noel Sinclair, Director, United Nations Observer Mission to Bougainville, Chairman, Peace Process Consultative Committee;
Brigadier Michael Swan, Commander, Peace Monitoring Group;",,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",586,"Joint Bougainville Ex-combatants Agreement on Weapons Disposal (Rotakas Record)",2001-05-03,"Multiparty signed/agreed",6,8007,Intra,SubPar,Iss,"Chief of Defence, Bougainville Revolutionary Army, General Ishmael Toroama; Chairman, Bougainville Resistants Force, Hilary Masiria; Commanders, Bougainville Revolutionary Army, Steven Topesi, Peter Naguo, Justin Kokiai, Thomas Tari, Glen Bearas, Dominic Babatani, Joe Pakoi, Joe Korerua, Damien Kora, Cosmas Ito; Commanders, Bougainville Resistants Force, Laurie Patrick, Hilary Loni, Michael Komoiki, Ambrose Omi, Jacob Naisy, Paul Akoitai, Matthew Warapere","Witnessed by: Ambassador Noel Sinclair, UNOMB; Matt Anderson, PMG; Amos Tevaria, Chief; Jeremiah Voiporea, Chief; James Vasiviri; Martin Varieto; Tabitha Rueta, Womens' representative",,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",444,"Matakana and Okataina Understanding",1999-04-22,"Multiparty signed/agreed",4,6484,Intra,Pre,PreMix,"Signed:
Honourable Sir John R Kaputin, KBE, CMG, MP, Special State Negotiator, Papua New Guinea Government;
Honourable Sam Akoitai, MP, Minister for State, Papua New Guinea Government;
Honourable John L Momis, MP, Member for Bougainville Regional;
Honourable Michael Ogio, MP, Member for North Bougainville, Deputy Speaker, Papua New Guinea National Parliament;
Honourable Michael Laimo, MP, Member for Bougainville South;
Joseph Kabui, Co-Chairman, Bougainville Constituent Assembly;
Gerard Sinato, Co-Chairman, Bougainville Constituent Assembly;
Joel Banam, Chairman, Leitana Council of Elders;
Hilary Masiria, Chairman, Bougainville Resistance Forces;

","Witnessed by:
Sir Paul Reeves, GCMG, GCVO, CF, QSO;","Page 3, Implementation of existing Agreements
16. As part of our shared commitment to the mutual confidence-building on which the peace process is based, the parties reaffirm the agreement made in the Lincoln and Ceasefire Agreements for the PPCC to develop detailed plans for phased withdrawal of the Papua New Guinea Defence Force and the Royal Papua New Guinea Constabulary Mobile Riot Squad from Bougainville subject to restoration of civil authority",PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",557,"Agreement covering Implementation of the Ceasefire (Arawa Agreement)",1998-04-30,"Multiparty signed/agreed",7,7739,Intra,Cea,Rel,"(Signed) 
Sir John KAPUTIN, Special State Negotiator, Papua New Guinea Government;
Sam AKOITAI, Minister of Bougainville Affairs,  Papua New Guinea Government;
Gerard SINATO, Premier, Bougainville Transitional Government;
Joseph KABUI,  Vice President,  Bougainville Interim Government;
Hilary MASIRIA, Chairman, Bougainville Resistance Force;
General Sam KAUONA, Commander, Bougainville Revolutionary Army;
John MOMIS, Member for Bougainville Region, Papua New Guinea Government;
Michael LAIMO,  Member for South Bougainville,  Papua New Guinea Government;
Michael OGIO, Member for North Bougainville, Papua New Guinea Government;","WITNESSED BY:
Bartholomew ULUFA’ALU, Prime Minister, Government of Solomon Islands;
Don MACKINNON, Minister for Foreign Affairs and Trade, Government of New Zealand;
Alexander DOWNER, Minister for Foreign Affairs, Government of Australia;
Bernardo VUNIBOBO,  Minister for Foreign Affairs, Government of Fiji;
Clement LEON, Acting Minister for Foreign Affairs, Government of Vanuatu;
Francesc VENDRELL,  Representative of the Secretary-General;","Page 3, Untitled Preamble
(iv) Realizing that the Lincoln Agreement on Peace, Security and Development on Bougainville is the basis for the Agenda for ongoing consultation and negotiation between the parties, which Agreement needs to be implemented;

Page 4, PART II. NEUTRAL REGIONAL PEACE MONITORING GROUP AND UNITED NATIONS OBSERVER MISSION
4. Mandate of the Peace Monitoring Group The parties agree that the Peace Monitoring Group will carry out the following mandate:
... (iii) Provide such assistance in implementation of the Lincoln Agreement as the parties to the Lincoln Agreement and the States contributing to the Peace Monitoring Group may agree and available resources allow;

Page 5, PART III. MECHANISM FOR CONSULTATION
9. Function of the Peace Process Consultative Committee
The parties agree that the functions of the Peace Process Consultative Committee shall be the following:
(iii) To promote the process by screening and clearing issues arising from
the Lincoln Agreement;

Page 6, PART IV. CALL-OUT ORDER AND NEUTRAL ZONE
11. Call-out order and neutral zone
11.1 The Special State Negotiator will raise the Government of Papua New Guinea, within seven days of the signing of annex I to the Lincoln Agreement, the following:

Page 6, Ceasefire - annex I
This agreement is annex I to the Lincoln Agreement on Peace, Security and Development on Bougainville.",PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",499,"Protocol Concerning the Peace Monitoring Group",1998-04-29,"Multiparty signed/agreed",5,10501,Intra,Pre,PreMix,"FOR THE INDEPENDENT STATE OF PAPUA NEW GUINEA: ROY YAKI;
FOR AUSTRALIA: ALEXANDER DOWNER;
FOR FIJI: BERNARDO VUNIBOBO;
FOR NEW ZEALAND: DON MCKINNON;
FOR VANUATU: LEO SESE;",,"Page 1, Untitled Preamble
BEARING IN MIND the Preamble of the Agreement between Papua New Guinea, Australia, Fiji, New Zealand and Vanuatu concerning the Neutral Truce Monitoring Group for Bougainville;
TAKING NOTE of the contents of the Lincoln Agreement on Peace, Security and Development on Bougainville, including the commitment to cooperation in achieving and maintaining lasting peace by peaceful means;
NOTING that the Lincoln Agreement provides for a permanent and irrevocable ceasefire to take effect at 2400 hours on 30 April 1998;
NOTING that the Lincoln Agreement provides for restoration of civil authority in Bougainville, including the transition to civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville Reconciliation Government before the end of 1998;

Page 2, Article 1: Definitions
Article 1 of the Head Agreement shall be amended as follows:
(1) Paragraph (d) shall be amended to read:
""Group"" means the Neutral Peace Monitoring Group for Bougainville, established pursuant to Article 5 of this Agreement and comprising military and civilian personnel contributed by Australia, Fiji, New Zealand and Vanuatu or other Participating States.

Page 2, Article 1: Definitions
Article 1 of the Head Agreement shall be amended as follows:

Page 3, Article 3: Peace Process Consultative Committee
Article 2 (Peace Consultative Committee) of the Head Agreement shall be amended to read as follows: 
There shall be a Peace Process Consultative Committee, established by the parties to the Lincoln Agreement, which shall receive regular reports from the Commander on the implementation, progress and success of the Lincoln Agreement, including the permanent and irrevocable ceasefire which will take effect in Bougainville at 2400 hours on 30 April 1998. It shall have no direct involvement in command of the Peace Monitoring Group or the deployment decisions made by the Commander.

Page 3, Article 4: Mandate of the Peace Monitoring Group
(1) Article 5 (Mandate of the Group) of the Head Agreement shall be amended to read as follows:
... (d) provide such assistance in the implementation of the Lincoln Agreement as the parties to the Lincoln Agreement and the Parties to this Protocol may mutually determine and available resources allow; and
(e) such other measures as may be mutually determined by the parties to the Lincoln Agreement and the Parties to this Protocol which will assist with the democratic resolution of the situation.
(2) The Peace Monitoring Group will cooperate with United Nations observers in respect of the objectives of the Lincoln Agreement, subject to such terms and conditions as may be mutually determined in consultation between the United Nations and the Parties to this Protocol.

Page 4, Article 8: Entry into force, review and duration of this Protocol
(3) Noting the agreements reached by the parties to the Lincoln Agreement regarding restoration of civil authority,
including civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville
Reconciliation Government before the end of 1998, the Parties agree to consult and review the size, composition and
role of the Peace Monitoring Group at intervals of three months, or such other intervals as may be agreed, bearing in
mind progress towards restoration of civil authority in Bougainville. Participating States will consult the other Parties
before altering the size or composition of their respective contributions to the Peace Monitoring Group.",PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",437,"Lincoln Agreement on Peace, Security and Development on Bougainville",1998-01-23,"Multiparty signed/agreed",13,7588,Intra,SubPar,MultIss,"(Signed):
Sir John KAPUTIN, Chief Negotiator, Papua New Guinea Government;
Joseph KABUI, Vice President, Bougainville Interim Government;
Sam AKOITAI, Minister for Bougainville Affairs, Papua New Guinea Government;
General Sam KAUONA, Commander, Bougainville Revolutionary Army;
Gerard SINATO, Premier, Bougainville Transitional Government;
John MOMIS, Member for Bougainville Region, Papua New Guinea Government;
Michael LAIMO, Member for South Bougainville, Papua New Guinea Government;
Michael OGIO, Member for North Bougainville, Papua New Guinea Government;
Hilary MASIRIA, Resistance Commander;","WITNESSED BY:
Bartholomew ULUFA'ALU, Prime Minister, Solomon Islands;",,PNG,,910,,369,1558,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"Papua New Guinea/(Bougainville)",Government/territory,10,"Bougainville: peace process","Asia and Pacific",1037,"Protocol Concerning the Neutral Truce Monitoring Group",1997-12-05,"Multiparty signed/agreed",5,10188,InterIntra,Imp,ImpMod,"For the Independent State of Papua New Guinea: ROY YAKI; For Australia: ALEXANDER DOWNER; For Fiji: BERNARDO VUNIBOBO; For New Zealand: DON MCKINNON; For Vanuatu: CLEMENT LEO",,"Page 1, Untitled Preamble
The Parties to this Protocol; Bearing in mind the Preamble of the Agreement Between Papua New Guinea, Australia, Fiji, New Zealand and Vanuatu Concerning the Neutral Truce Monitoring Group for Bougainville; 

Page 1, Untitled Preamble
... Taking note of the contents of the Lincoln Agreement on Peace, Security and Development on Bougainville, including the commitment to cooperation in achieving and maintaining lasting peace by peaceful means; Noting that the Lincoln Agreement provides for a permanent and irrevocable ceasefire to take effect at 2400 hours on 30 April 1998; Noting that the Lincoln Agreement provides for the restoration of civil authority in Bougainville, including the transition to civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville Reconciliation Government before the end of 1998;

Page 2, Article 1, Definitions, 2
... (g) shall be inserted to read: ""Lincoln Agreement"" means the Lincoln Agreement on Peace, Security and Development on Bougainville signed at Lincoln University, Christchurch, New Zealand on 23 January 1998;
... (i) shall be inserted to read: ""Protocol"" means the Protocol concerning the Peace Monitoring Group made pursuant to the Agreement between Papua New Guinea, Australia, Fiji, New Zealand and Vanuatu concerning the Neutral Truce Monitoring Group for Bougainville, done at Port Moresby on 5 December 1997;
(j) shall be inserted to read: ""Head Agreement"" means the Agreement between Papua New Guinea, Australia, Fiji, New Zealand and Vanuatu concerning the Neutral Truce Monitoring Group for Bougainville, done at Port Moresby on 5 December 1997; 

Page 2, Article 3, Peace Process Consultative Committee
There shall be a Peace Process Consultative Committee, established by the parties to the Lincoln Agreement, which shall receive regular reports from the Commander on the implementation, progress and success of the Lincoln Agreement

Page 3, Article 4, Mandate of the Peace Monitoring Group
(1) Article 5 (Mandate of the Group) of the Head Agreement shall be amended to read as follows:
... (d) Provide such assistance in implementation of the Lincoln Agreement as the parties to the Lincoln Agreement and the Parties to this Protocol may mutually determine and available resources allow; and
(e) Such other matters as may be mutually determined by the parties to the Lincoln Agreement and the Parties to this Protocol which will assist with the democratic resolution of the situation.

Page 3, Article 4, Mandate of the Peace Monitoring Group
(2) The Peace Monitoring Group will co-operate with United Nations observers in respect of the objectives of the Lincoln Agreement, subject to such terms and conditions as may be mutually determined in consultation between the United Nations and the Parties to this Protocol.

Page 4, Article 8, Entry into Force, Review and Duration of This Protocol
(3) Noting the agreements reached by the parties to the Lincoln Agreement regarding restoration of civil authority, including civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville Reconciliation Government before the end of 1998, the Parties agree to consult and review the size, composition and role of the Peace Monitoring Group at intervals of three months, or such other intervals as may be agreed, bearing in mind progress towards restoration of civil authority in Bougainville.",PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Papua New Guinea/Bougainville",Government/territory,10,"Bougainville: peace process","Asia and Pacific",560,"The Burnham Declaration by Bougainville Leaders on the Re-Establishment of a Process for Lasting Peace and Justice on Bougainville",1997-07-18,"Multiparty signed/agreed",2,4097,Intra,Pre,PreMix,"Joseph Kabui, Leader of BIG/BRA;
Gerard Sinato, Leader of BTG Delegation;
Martin Miriori;
Sam Kauona;
John Momis MP;
Sam Akoitai;",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"Papua New Guinea/(Bougainville)",Government/territory,10,"Bougainville: peace process","Asia and Pacific",232,"Agreement between Papua New Guinea and Fiji, Tonga, Solomon Islands, Vanuatu, Australia and New Zealand, concerning the Status of Elements of the Defence Forces of those countries deployed in the North Solomons Province of Papua New Guinea as part of the South Pacific Peacekeeping Force",1994-09-28,"Multiparty signed/agreed",10,28543,InterIntra,Pre,Proc,"Papua New Guinea and Fiji, Tonga, Solomon Islands, Vanuatu, Australia and New Zealand",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
